Latitude,Longitude,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,Status
-25.528,-176.299,16,4.9,339,6.2,1,0,80,21,0.01622,0.14,0.91,1
10.934,140.842,24.9,11.7,395,6.6,1,0,80,16.5,0.01622,0.14,0.93,1
10.986,140.682,12,11.7,253,6.1,1,0.098,80,32.3,0.01622,0.14,0.96,1
57.049,-33.811,10,11.7,349,5.7,1,0,80,24.1,0.01622,0.14,1.11,1
42.946,144.866,42,11.7,561,6.3,1,0,80,55.8,0.01622,0.14,0.76,1
-22.905,179.037,588.9,11.7,167,5.8,0,0.041,80,25.2,0.01622,0.14,1.01,1
34.064,141.491,27.8,11.7,225,6.6,0,0,80,78.5,0.01622,0.14,1.2,1
34.021,141.553,10,11.7,201,5.7,1,0,80,110.7,0.01622,0.14,1.07,1
-1.134,-80.829,10,11.7,149,6,1,0.04,80,41.5,0.01622,0.14,1.11,1
5.186,125.245,175.4,11.7,180,5.9,1,0,80,42.5,0.01622,0.14,1.05,1
34.003,141.367,10,11.7,171,5.8,1,0.065,80,69.4,0.01622,0.14,0.86,1
-32.78,-178.762,10,11.7,56,5.5,0,0.054,80,57.1,0.01622,0.14,1.15,1
-31.61,-177.929,23.5,24.5,97,5.7,1,0.062,80,57,0.01622,0.14,1.07,1
14.554,92.938,30,24.5,152,5.5,1,0,80,55.4,0.01622,0.14,1.04,1
-7.727,159.475,29,24.5,355,6.4,1,0.042,80,22.4,0.01622,0.14,0.96,1
-5.849,151.582,25.2,24.5,110,5.5,0,0,80,37.7,0.01622,0.14,0.97,1
-13.882,66.191,10,24.5,108,5.5,1,0,80,56.3,0.01622,0.14,1.37,1
-1.198,119.933,11,24.5,139,6.3,0,0,80,31,0.01622,0.14,1.24,1
35.796,29.641,10,24.5,524,5.8,1,0,80,47.7,0.01622,0.14,1.34,1
7.33,92.482,30,24.5,557,6.3,1,0,80,32.1,0.01622,0.14,0.89,1
-2.332,-80.646,28.5,24.5,124,5.6,0,0,80,48.7,0.01622,0.14,0.9,1
-1.364,-80.785,16.9,14.5,309,6.1,1,0,80,29.6,0.01622,0.14,1.19,1
-1.398,-80.91,10,14.5,220,5.8,0,0,80,47.5,0.01622,0.14,1,1
37.622,43.703,41.2,4.2,333,5.9,0,0,80,57.3,0.01622,0.14,1.14,1
8.25,94.038,23.3,4.2,223,5.6,0,0,80,53.8,0.01622,0.14,1.09,1
-6.764,129.568,33.9,4.2,195,5.6,0,0,80,34.9,0.01622,0.14,1.1,1
2.699,94.602,22.2,4.2,230,6.2,1,0,80,38.7,0.01622,0.14,1.21,1
8.018,94.063,23.3,14.9,159,5.5,0,0,80,54.2,0.01622,0.14,1.01,1
7.944,94.059,38.1,9.3,224,5.7,1,0,80,54.4,0.01622,0.14,0.99,1
7.91,94.03,30,9.3,154,5.5,0,0.054,80,54.4,0.01622,0.14,1,1
7.951,94.268,30,9.3,117,5.5,0,0,80,35.2,0.01622,0.14,0.96,1
8.015,94.002,37.7,9.1,169,5.5,0,0.093,80,66.4,0.01622,0.14,1.04,1
7.994,94.155,30,9.1,128,5.5,0,0.063,80,59.3,0.01622,0.14,0.93,1
7.877,94.093,30,9.1,178,5.9,1,0.122,80,59.2,0.01622,0.14,1,1
7.858,94.107,30,9.1,153,5.6,0,0.048,80,35,0.01622,0.14,0.89,1
5.511,94.306,30,9.1,251,5.5,0,0.048,80,63.8,0.01622,0.14,0.73,1
7.9,93.993,16,9.1,216,5.5,0,0.063,80,54.3,0.01622,0.14,0.84,1
7.907,94.033,43.8,10.4,178,5.7,1,0,80,54.4,0.01622,0.14,0.76,1
7.969,94.13,30,10.4,180,5.6,0,0.083,80,51.5,0.01622,0.14,1.07,1
-1.183,-81.499,10,10.4,166,6.1,1,0,80,73.3,0.01622,0.14,0.99,1
-1.089,-81.157,10,10.4,207,6.2,1,0,80,45.8,0.01622,0.14,0.98,1
7.989,94.114,19.6,10.4,118,5.5,0,0.055,80,51.4,0.01622,0.14,0.93,1
3.325,93.7,29.3,10.4,214,5.5,1,0,80,37.3,0.01622,0.14,0.79,1
-56.809,-141.032,10,10.4,50,5.6,0,0.049,80,63.6,0.01622,0.14,1.11,1
7.909,94.386,30,10.4,118,5.6,0,0,80,63.4,0.01622,0.14,1.09,1
-1.626,-15.516,10,10.4,39,5.5,0,0,80,73.3,0.01622,0.14,1.43,1
-0.793,-81.065,28.6,10.4,144,5.7,0,0,80,113.8,0.01622,0.14,0.97,1
-24.422,-175.996,32.8,10.4,174,5.6,0,0,80,58.5,0.01622,0.14,0.89,1
-22.899,-175.169,47.9,10.4,34,5.5,0,0,80,124,0.01622,0.14,1.32,1
8.117,94.056,18.6,10.4,300,5.5,0,0,80,59.2,0.01622,0.14,0.82,1
37.535,20.155,31.9,4.3,436,5.7,1,0.054,80,39.8,0.01622,0.14,1.06,1
-56.082,-27.403,109.3,4.3,105,5.6,0,0.067,80,51.3,0.01622,0.14,0.73,1
-20.398,-175.982,172.5,10.8,139,5.5,0,0.038,80,79.7,0.01622,0.14,1.09,1
-6.498,154.532,63.1,16.1,47,5.5,0,0,80,42.9,0.01622,0.14,1.01,1
9.962,93.96,39.5,9,176,5.5,0,0,80,62,0.01622,0.14,0.98,1
14.08,144.715,158.7,9,289,6.3,0,0,80,22.2,0.01622,0.14,1.06,1
-7.476,145.044,26.1,9,155,5.6,1,0,80,39.6,0.01622,0.14,0.82,1
5.623,93.249,30,9,178,5.5,0,0.052,80,58.5,0.01622,0.14,0.89,1
16.011,145.867,142.7,9,322,6.6,0,0,80,22.8,0.01622,0.14,1.12,1
2.255,94.992,30,9,111,6,0,0,80,90.1,0.01622,0.14,1.03,1
5.293,123.337,525,9,640,7.1,0,0,80,26.4,0.01622,0.14,1.14,1
8.106,94.185,30,9,355,5.9,0,0,80,71.6,0.01622,0.14,0.93,1
-52.824,140.228,10,9,48,5.6,0,0,80,55.1,0.01622,0.14,1.19,1
-4.525,153.187,36.5,7.8,381,6.1,1,0,80,25.6,0.01622,0.14,1.03,1
-14.252,167.259,206.3,7.8,457,6.7,1,0,80,30.2,0.01622,0.14,1.22,1
4.797,95.117,44.5,5.8,500,6,1,0,80,53.5,0.01622,0.14,0.83,1
26.088,143.997,24,5.8,497,6.3,1,0,80,27.3,0.01622,0.14,0.77,1
13.686,120.791,102.4,5.8,130,5.5,0,0.026,80,63.2,0.01622,0.14,0.94,1
5.268,-82.627,10,5.8,255,5.7,1,0,80,61.1,0.01622,0.14,1.12,1
-15.111,-173.745,10,0,157,5.6,0,0,80,76,0.01622,0.14,0.9,1
-23.097,169.219,9,0,402,6.3,1,0.06,80,26.1,0.01622,0.14,0.99,1
60.104,-139.343,15,0,383,5.5,1,0,80,55.4,0.01622,0.14,0.99,1
-0.127,98.729,47.1,7.1,445,5.8,1,0,80,55.5,0.01622,0.14,0.78,1
15.775,-61.744,11.6,7.1,466,5.8,1,0,80,22.6,0.01622,0.14,1.12,1
41.728,79.44,22,7.1,623,6.1,0,0,80,23.1,0.01622,0.14,0.91,1
4.756,126.421,39.7,7.1,286,6.5,0,0,80,47.3,0.01622,0.14,0.98,1
35.982,139.686,46.2,7.1,215,5.5,1,0,80,82.5,0.01622,0.14,0.79,1
8.097,93.945,11,7.1,298,5.9,1,0,80,51.2,0.01622,0.14,1.06,1
-36.32,-16.558,10,7.1,329,6.6,0,0.058,80,113.7,0.01622,0.14,1.36,1
-56.132,-27.418,102.7,7.1,103,5.6,0,0.054,80,56.8,0.01622,0.14,0.96,1
4.702,95.156,47.8,7.1,448,5.7,1,0,80,45.1,0.01622,0.14,0.79,1
-5.812,150.481,36.6,7.1,141,5.5,0,0.069,80,27.2,0.01622,0.14,0.93,1
-1.768,-81.046,10,7.1,98,5.5,0,0,80,44.4,0.01622,0.14,1.24,1
5.446,94.416,48,7.1,459,5.6,1,0.041,80,32.8,0.01622,0.14,0.73,1
-5.562,122.129,10,7.1,371,6.5,1,0.071,80,31.8,0.01622,0.14,0.92,1
-4.694,153.108,46.6,7.1,185,5.5,1,0,80,28.7,0.01622,0.14,0.89,1
30.754,56.816,14,7.1,652,6.4,0,0.045,80,27.7,0.01622,0.14,1.31,1
12.582,123.177,17.8,7.1,147,5.8,0,0,80,49.3,0.01622,0.14,0.98,1
33.182,137.154,369.5,3.7,356,5.6,1,0,80,33.3,0.01622,0.14,0.74,1
10.829,91.772,30,3.7,311,5.5,1,0.035,80,27.6,0.01622,0.14,0.92,1
25.669,-109.97,10,3.7,160,5.6,1,0,80,66,0.01622,0.14,1.19,1
-6.245,150.66,10,3.7,311,6,0,0.071,80,20.9,0.01622,0.14,0.87,1
-6.268,150.692,10,3.7,67,5.6,0,0,80,47.7,0.01622,0.14,1.22,1
-20.885,-113.677,10,3.7,239,5.7,1,0,80,37,0.01622,0.14,0.95,1
2.891,95.729,30,3.7,186,5.6,1,0,80,57.7,0.01622,0.14,0.94,1
7.831,94.101,22.7,3.7,241,5.6,0,0,80,40.9,0.01622,0.14,0.84,1
38.107,72.707,114.9,3.7,625,5.7,1,0,80,20.6,0.01622,0.14,0.79,1
40.731,142.376,68,3.7,609,5.7,1,0,80,34.2,0.01622,0.14,0.76,1
2.908,95.592,36,6.4,444,6.8,1,0.08,80,33.8,0.01622,0.14,0.94,1
-17.72,-178.594,555.9,6.4,243,5.7,0,0,80,26.3,0.01622,0.14,0.86,1
18.764,-104.592,10,6.4,212,5.6,0,0,80,93.9,0.01622,0.14,0.86,1
-34.923,-107.865,10,6.4,64,5.9,0,0,80,74.8,0.01622,0.14,1.22,1
-24.964,-112.124,10,6.4,50,5.6,1,0.06,80,101.8,0.01622,0.14,1.27,1
-6.527,129.933,201.7,6.4,569,7.1,1,0.073,80,18.1,0.01622,0.14,1.16,1
2.67,126.407,59.1,6,341,5.9,1,0,80,36.7,0.01622,0.14,0.93,1
24.637,121.935,3.5,5.3,311,5.7,1,0,80,52.6,0.01622,0.14,1.02,1
24.722,121.918,10,5.3,55,5.7,0,0,80,94.9,0.01622,0.14,1.06,1
-11.062,163.207,10,5.3,133,5.9,1,0,80,30.2,0.01622,0.14,1.16,1
-11.045,163.045,10,5.3,123,6.1,1,0,80,40,0.01622,0.14,1.06,1
84.948,99.391,10,5.3,641,6.3,0,0.046,80,25.7,0.01622,0.14,0.91,1
-11.046,162.859,10,5.3,60,5.6,0,0,80,75.9,0.01622,0.14,1.18,1
11.371,-85.936,85.3,5.3,247,5.6,1,0.106,80,31,0.01622,0.14,1.22,1
85.247,92.895,10,5.3,255,5.5,0,0.089,80,26.1,0.01622,0.14,0.94,1
43.085,144.674,54.1,5.3,190,5.5,1,0,80,56.5,0.01622,0.14,0.71,1
39.44,40.978,11.1,5.5,458,5.6,1,0.068,80,50.2,0.01622,0.14,1.13,1
27.095,61.887,54,5.5,591,6,1,0.035,80,26.6,0.01622,0.14,0.9,1
5.486,94.595,52.3,5.5,374,5.5,1,0,80,67.3,0.01622,0.14,0.78,1
39.354,40.89,5,5.5,578,5.8,0,0,80,24.1,0.01622,0.14,0.78,1
-27.737,73.826,10,5.5,240,5.6,0,0.035,80,30,0.01622,0.14,0.8,1
11.239,-86.067,30,5.5,259,5.8,1,0,80,59.6,0.01622,0.14,1.36,1
-24.369,179.923,507.1,5.5,169,5.5,0,0.063,80,24.7,0.01622,0.14,0.9,1
-5.637,102.752,30,5.5,118,5.5,0,0,80,48.3,0.01622,0.14,0.94,1
-52.364,159.579,10,5.5,23,5.6,0,0,80,137.4,0.01622,0.14,1.29,1
15.144,-91.381,197.4,5.5,538,6.1,1,0.127,80,27.9,0.01622,0.14,0.94,1
4.863,95.089,60.4,6.9,417,5.7,1,0.075,80,60.7,0.01622,0.14,0.74,1
-20.407,-174.337,18,6.9,405,6.1,0,0.093,80,29.2,0.01622,0.14,0.82,1
-21.893,-179.547,598.7,6.9,490,6.3,0,0,80,13.1,0.01622,0.14,0.84,1
33.807,130.131,10,6.9,401,6.6,0,0,80,22.9,0.01622,0.14,1.3,1
-7.945,124.825,28.1,6.9,157,5.8,1,0.032,80,40.3,0.01622,0.14,1.04,1
-24.983,-63.47,579.1,6.9,650,6.9,1,0.059,80,23.4,0.01622,0.14,0.76,1
-24.725,-63.507,570.1,6.9,503,6.4,0,0.071,80,21.5,0.01622,0.14,0.74,1
-55.475,-1.54,10,6.9,96,5.8,1,0.056,80,37.8,0.01622,0.14,0.88,1
39.431,40.925,10,6.9,465,5.7,1,0.043,80,56.6,0.01622,0.14,1.13,1
5.489,94.374,39,6.9,469,5.8,0,0,80,34.5,0.01622,0.14,0.73,1
-4.894,129.938,10,6.9,202,6.1,1,0.089,80,29.3,0.01622,0.14,0.86,1
2.085,97.108,30,6.9,510,8.6,2,0,80,22.1,0.01622,0.14,0.91,1
1.114,97.005,30,6.9,19,5.8,3,0,11,142.7,0.01622,0.14,0.55,1
1.23,97.487,30,6.9,288,5.9,3,0,91,28.6,0.01622,0.14,0.76,1
2.087,96.503,30.6,6.9,147,5.5,3,0,72,39.9,0.01622,0.14,0.66,1
0.923,97.867,36.1,7.9,434,6.1,3,0,142,25.9,0.01622,0.14,0.93,1
1.014,97.821,30.9,10.8,351,5.8,3,0,108,28.2,0.01622,0.14,0.82,1
0.172,97.043,38.6,10.8,390,5.7,3,0.061,108,26.6,0.01622,0.14,0.72,1
2.889,96.411,29.2,10.8,281,5.6,3,0,104,23.9,0.01622,0.14,0.78,1
0.185,97.095,35.8,10.8,147,5.5,0,0.054,104,26.7,0.01622,0.14,0.86,1
2.648,96.581,30,10.8,332,5.9,0,0.045,104,37.6,0.01622,0.14,0.81,1
1.777,99.207,30,10.8,110,5.5,0,0.039,104,42.2,0.01622,0.14,1.12,1
1.773,97.095,27.4,10.8,266,5.7,1,0.058,104,50.2,0.01622,0.14,0.85,1
-10.246,161.315,79.6,10.8,242,5.7,0,0.08,104,37.8,0.01622,0.14,0.82,1
2.993,95.414,22,10.8,402,6.3,1,0,104,24.3,0.01622,0.14,0.86,1
2.931,95.423,25.2,10.8,241,5.6,0,0.043,104,42.5,0.01622,0.14,0.87,1
-22.459,-179.754,588.7,10.8,511,6.1,0,0,104,19.6,0.01622,0.14,0.98,1
-18.545,176.013,10,10.8,179,5.9,0,0,104,65.8,0.01622,0.14,1,1
-18.448,175.99,10,10.8,229,6,0,0.13,104,40.3,0.01622,0.14,1.01,1
1.701,97.119,22,10.8,363,5.8,0,0,104,29.4,0.01622,0.14,0.92,1
0.323,98.109,29.7,10.8,305,5.6,1,0.046,104,26.9,0.01622,0.14,0.98,1
78.607,6.098,10,10.8,473,6.1,1,0,104,33.1,0.01622,0.14,0.92,1
0.368,98.319,30,10.8,461,6,1,0,104,28.2,0.01622,0.14,0.85,1
13.559,120.801,129.2,5.1,237,5.6,0,0,104,31.3,0.01622,0.14,0.77,1
2.022,97.942,36,5.1,626,6.3,1,0,104,22.7,0.01622,0.14,0.87,1
1.605,97.872,30,5.1,341,5.6,1,0,104,48.1,0.01622,0.14,0.83,1
-3.984,102.415,67.7,4.2,298,5.6,1,0,104,33.9,0.01622,0.14,0.81,1
0.607,97.424,26.4,4.2,345,5.6,1,0.058,104,27.4,0.01622,0.14,0.89,1
2.966,126.48,59.7,8.3,170,5.9,1,0,104,28.1,0.01622,0.14,1.03,1
30.491,83.662,11,8.3,468,6.3,0,0,104,18,0.01622,0.14,0.9,1
0.679,97.38,30,8.3,234,5.7,1,0.06,104,27.6,0.01622,0.14,0.85,1
-0.215,97.731,20.9,8.3,309,6.1,1,0.044,104,25.9,0.01622,0.14,0.93,1
-23.144,169.265,10,8.3,161,6.1,1,0,104,66.9,0.01622,0.14,0.97,1
-47.255,100.337,10,8.3,29,5.8,1,0.05,104,49.6,0.01622,0.14,1.13,1
56.168,-154.524,14,8.3,614,6,1,0,104,41.4,0.01622,0.14,0.86,1
-53.446,25.316,10,8.3,63,5.7,0,0,104,40.2,0.01622,0.14,1.09,1
-1.644,99.607,19,8.3,656,6.7,0,0,104,21.2,0.01622,0.14,1.02,1
-1.606,99.618,30,8.3,230,5.7,3,0.044,76,27.1,0.01622,0.14,0.85,1
-1.714,99.779,30,8.3,478,6.5,0,0.063,76,21.2,0.01622,0.14,0.94,1
-1.619,99.594,30,8.3,189,5.5,3,0.081,60,37.6,0.01622,0.14,0.9,1
-1.705,99.72,29.4,8.3,264,5.8,0,0.042,60,27.6,0.01622,0.14,0.77,1
-1.63,99.641,23.5,8.3,148,5.6,0,0.08,60,39.1,0.01622,0.14,0.87,1
-1.777,99.934,32.2,8.3,176,5.5,0,0,60,28.3,0.01622,0.14,0.79,1
-1.591,99.717,30,8.3,374,6.4,1,0.048,60,27.2,0.01622,0.14,0.89,1
35.604,140.401,43,8.3,529,5.9,1,0.033,60,41.6,0.01622,0.14,0.74,1
2.169,96.759,24,8.3,402,6.1,1,0.044,60,26.9,0.01622,0.14,1.07,1
2.075,96.829,26.6,8.3,182,5.5,1,0.041,60,30.5,0.01622,0.14,0.81,1
8.66,-103.564,10,8.3,105,5.5,0,0.052,60,96.7,0.01622,0.14,1.37,1
-3.484,145.909,11.4,8.3,211,6.6,0,0,60,26,0.01622,0.14,1.07,1
-7.293,-77.886,129.9,8.3,522,6,0,0,60,48.4,0.01622,0.14,0.74,1
-21.975,170.612,68,8.3,414,6.7,1,0.045,60,18.5,0.01622,0.14,0.96,1
-1.915,99.951,33.4,8.3,436,5.7,0,0,60,30.9,0.01622,0.14,0.86,1
-22.201,171.445,123.5,8.3,222,5.6,1,0,60,65.3,0.01622,0.14,1,1
-54.991,-132.102,10,8.3,43,5.9,1,0.043,60,71.6,0.01622,0.14,1.22,1
1.812,97.662,31,8.3,413,6.4,0,0.038,60,22.6,0.01622,0.14,0.89,1
-17.647,-69.663,118.7,8.3,393,5.8,0,0,60,35.6,0.01622,0.14,0.95,1
0.307,97.663,25.3,8.3,350,5.5,1,0.059,60,26.9,0.01622,0.14,0.88,1
29.642,138.891,425.8,4.2,392,5.9,1,0,60,26.8,0.01622,0.14,0.78,1
33.637,130.179,18.7,4.2,242,5.5,1,0.039,60,78.9,0.01622,0.14,0.89,1
51.306,-178.409,45.3,2.9,416,5.9,0,0,60,87.2,0.01622,0.14,0.8,1
-59.381,149.343,10,2.9,46,5.5,0,0.047,60,68.3,0.01622,0.14,0.92,1
-27.093,-176.53,32.2,2.9,217,5.6,0,0,60,38.2,0.01622,0.14,0.83,1
0.364,97.275,35.9,2.9,226,5.6,1,0.062,60,27,0.01622,0.14,0.72,1
19.691,-109.278,10,2.9,181,5.6,1,0.062,60,83.8,0.01622,0.14,1.07,1
-15.302,-176.352,10,2.9,229,5.6,0,0.055,60,52.5,0.01622,0.14,1.01,1
-19.106,-176.532,18.1,2.9,87,5.6,1,0.089,60,123.2,0.01622,0.14,1.01,1
2.132,96.799,22,2.9,408,6.2,1,0.109,60,19.8,0.01622,0.14,0.91,1
-14.922,-74.623,31.4,2.9,322,5.9,1,0,60,67.4,0.01622,0.14,0.97,1
-19.407,-173.829,22.8,2.9,288,5.9,0,0.042,60,43,0.01622,0.14,0.83,1
-19.968,66.474,10,2.9,103,5.5,1,0.033,60,43,0.01622,0.14,1.01,1
5.71,-82.845,18,2.9,190,6.5,0,0.083,60,62.4,0.01622,0.14,1.26,1
5.082,-82.406,10,2.9,477,5.9,1,0.078,60,50,0.01622,0.14,0.82,1
20.351,-109.194,10,2.9,246,5.9,1,0.08,60,67.9,0.01622,0.14,1.06,1
-19.987,168.852,44.7,2.9,138,5.5,0,0,60,28.6,0.01622,0.14,0.97,1
-6.226,103.139,17,2.9,429,6.3,0,0.045,60,20.4,0.01622,0.14,0.91,1
-57.382,-139.231,10,2.9,249,6.5,0,0.106,60,16.3,0.01622,0.14,1.26,1
-7.501,156.113,10,2.9,180,5.7,1,0.066,60,28.4,0.01622,0.14,1.12,1
0.587,98.459,34,2.9,695,6.7,1,0.04,60,20.9,0.01622,0.14,1,1
-22.696,-176.65,119.2,2.9,255,5.7,1,0,60,54.5,0.01622,0.14,0.76,1
-45.614,96.051,10,2.9,210,5.9,0,0,60,40.7,0.01622,0.14,1.1,1
-32.589,-179.353,34,2.9,660,6.6,1,0.046,60,21.6,0.01622,0.14,1.03,1
-56.413,-26.863,102.2,9.9,135,6,1,0,60,31.1,0.01622,0.14,0.8,1
-15.318,-173.24,10,9.9,237,6.2,0,0.071,60,52.5,0.01622,0.14,0.96,1
5.593,93.271,9.7,12.1,434,5.7,3,0.048,141,34,0.01622,0.14,0.96,1
5.439,93.357,2.5,35,105,6.1,1,0.038,141,71.3,0.01622,0.14,1.28,1
60.018,-152.693,95.5,35,464,5.5,1,0.042,141,31.3,0.01622,0.14,1.28,1
1.989,97.041,30,35,635,6.9,0,0.057,141,26,0.01622,0.14,0.92,1
-24.529,178.84,565.3,35,334,6,1,0.052,141,19.2,0.01622,0.14,0.92,1
-3.286,-80.987,39.5,35,487,6.3,1,0,141,27.4,0.01622,0.14,0.98,1
5.281,94.797,55.6,35,533,5.6,1,0.052,141,28.8,0.01622,0.14,0.79,1
5.691,93.215,30,35,365,5.7,0,0,141,34.1,0.01622,0.14,0.76,1
16.207,144.923,10,35,92,5.5,0,0.06,141,46,0.01622,0.14,0.94,1
-30.106,-178.012,18.6,35,421,5.9,0,0.066,141,26.7,0.01622,0.14,0.9,1
31.4,131.202,34.2,35,281,5.7,1,0.054,141,83.5,0.01622,0.14,0.86,1
5.241,94.432,30,35,267,5.5,0,0.048,141,34.2,0.01622,0.14,0.76,1
-62.827,155.776,10,35,59,5.7,0,0.043,141,34.6,0.01622,0.14,1.2,1
28.881,94.626,25.8,35,362,5.8,0,0,141,35.9,0.01622,0.14,0.72,1
-20.206,178.885,22.4,35,332,5.6,0,0,141,21.6,0.01622,0.14,0.89,1
-24.221,-67.003,196.2,35,432,6.1,1,0,141,48.7,0.01622,0.14,0.88,1
1.455,97.146,24.9,35,292,5.8,1,0.066,141,28.9,0.01622,0.14,0.86,1
-18.259,-173.196,10,35,122,5.5,0,0.048,141,52.3,0.01622,0.14,0.96,1
-6.319,146.846,26,35,411,6.1,1,0,141,21.9,0.01622,0.14,0.98,1
23.674,-108.366,10,35,201,5.6,1,0,141,81.2,0.01622,0.14,1.16,1
39.22,41.08,10,35,290,5.6,0,0.061,141,60.2,0.01622,0.14,1.16,1
-29.522,-179.122,318.3,4.5,298,5.7,0,0.043,141,38.7,0.01622,0.14,0.99,1
-62.43,-161.496,10,4.5,34,5.8,0,0.062,141,75.9,0.01622,0.14,1.41,1
2.17,96.724,23.5,4.5,320,6.1,1,0.061,141,26.7,0.01622,0.14,0.81,1
-35.904,-102.907,10,4.5,89,5.6,1,0,141,46.4,0.01622,0.14,1.2,1
51.554,-131.125,10,4.5,282,5.8,0,0.052,141,72.1,0.01622,0.14,0.91,1
51.185,179.548,40.9,4.5,421,5.6,1,0,141,34.7,0.01622,0.14,0.71,1
1.813,97.089,25,4.5,226,5.5,0,0.093,141,31.5,0.01622,0.14,0.75,1
-55.237,-123.843,10,4.5,34,5.6,0,0.06,141,81.6,0.01622,0.14,1.08,1
52.789,143.867,10,4.5,555,5.6,1,0.078,141,92.3,0.01622,0.14,0.8,1
-56.293,-27.075,94.1,4.5,241,6,1,0.063,141,28.9,0.01622,0.14,0.99,1
2.087,126.572,10,4.5,175,5.9,0,0.052,141,48.4,0.01622,0.14,1.07,1
2.741,94.169,18.6,21.7,189,5.8,1,0.049,141,33.8,0.01622,0.14,1.18,1
-19.987,-69.197,115.6,21.7,714,7.8,1,0,141,16.1,0.01622,0.14,1.01,1
-18.719,-174.715,144.1,7,485,5.7,3,0.073,82,29.2,0.01622,0.14,0.85,1
51.017,179.601,47.5,3.3,314,5.6,0,0,82,65.1,0.01622,0.14,0.83,1
51.239,179.314,17,3.3,885,6.8,0,0,82,25.1,0.01622,0.14,1.02,1
50.979,179.433,27.5,3.3,431,5.6,0,0,82,34.4,0.01622,0.14,1.02,1
41.292,-125.953,16,3.3,420,7.2,0,0,82,31.4,0.01622,0.14,1.2,1
-4.595,153.191,74.6,3.3,400,6.2,1,0,82,22.4,0.01622,0.14,0.92,1
-44.865,-80.562,10,3.3,132,6.4,1,0,82,29.2,0.01622,0.14,1.32,1
40.773,-126.574,12,3.3,659,6.6,1,0,82,31.4,0.01622,0.14,1.06,1
-23.949,-111.983,10,3.3,202,5.7,1,0.054,82,35.2,0.01622,0.14,0.95,1
35.612,140.479,48.2,3.3,402,5.7,1,0,82,41.5,0.01622,0.14,0.72,1
-26.718,-176.174,10,3.3,199,5.8,0,0.075,82,48.5,0.01622,0.14,1,1
-19.985,-68.807,105,3.3,264,5.5,1,0.059,82,76.8,0.01622,0.14,0.95,1
-36.155,-100.959,10,3.3,180,5.8,1,0.053,82,41.6,0.01622,0.14,1.16,1
-29.261,-112.51,10,3.3,129,5.5,0,0,82,56,0.01622,0.14,0.85,1
1.769,125.825,91.6,3.3,333,5.7,1,0.086,82,37.9,0.01622,0.14,0.87,1
18.781,-107.298,20,3.3,452,6.2,1,0.169,82,43.5,0.01622,0.14,0.87,1
-26.928,-176.289,30.6,3.3,181,5.8,0,0.046,82,56.4,0.01622,0.14,0.91,1
-10.931,162.4,45.3,6.6,269,5.6,0,0.146,82,26.8,0.01622,0.14,0.88,1
8.447,-82.873,37.6,6.6,355,5.9,0,0.035,82,40.7,0.01622,0.14,1.05,1
36.569,71.32,63.1,5,370,5.6,0,0,82,17.2,0.01622,0.14,0.92,1
31.922,139.057,206.4,5,336,5.5,0,0,82,43.8,0.01622,0.14,0.82,1
11.245,-86.172,27,5,446,6.6,0,0.071,82,21.1,0.01622,0.14,1.12,1
11.407,-86.252,40.5,4.5,261,5.8,0,0.069,82,43.1,0.01622,0.14,0.92,1
-42.283,42.37,10,4.5,149,6.3,0,0.063,82,34.3,0.01622,0.14,1.05,1
1.819,97.082,21,4.5,398,6.7,0,0,82,22.3,0.01622,0.14,1,1
3.958,93.422,28.1,4.5,142,5.6,1,0,82,37,0.01622,0.14,0.83,1
-35.79,-102.807,10,4.5,166,5.9,0,0.083,82,47,0.01622,0.14,1.13,1
69.004,-16.637,10,0,288,5.6,1,0,82,43.5,0.01622,0.14,0.96,1
56.068,164.605,33.3,0,341,5.6,0,0.116,82,69.9,0.01622,0.14,0.79,1
2.75,126.529,22.3,15.8,206,5.9,0,0.098,82,52.8,0.01622,0.14,1.01,1
33.422,140.825,55.2,15.8,388,5.8,1,0.05,82,29.3,0.01622,0.14,0.79,1
-1.174,119.963,32.2,14.5,111,5.9,0,0,82,51.3,0.01622,0.14,1.08,1
-36.31,-97.264,10,14.5,204,6.1,1,0.049,82,29.8,0.01622,0.14,1.02,1
-23.818,-111.68,10,14.5,339,5.7,1,0.071,82,35.2,0.01622,0.14,1.02,1
1.274,97.226,23.1,14.5,248,5.6,1,0.068,82,29,0.01622,0.14,0.73,1
-26.872,-176.524,10,14.5,143,5.6,1,0,82,48.5,0.01622,0.14,0.82,1
-27.001,-176.322,10,14.5,228,6,1,0,82,35,0.01622,0.14,0.91,1
-6.829,131.405,39.6,7.9,152,5.7,1,0,82,23.1,0.01622,0.14,0.88,1
10.351,92.903,49.6,7.9,331,5.5,1,0,82,45.3,0.01622,0.14,0.89,1
-17.847,-70.109,79.9,7.9,372,5.9,1,0.075,82,52.5,0.01622,0.14,0.79,1
-57.301,-147.642,10,7.9,33,5.7,0,0.048,82,89.8,0.01622,0.14,0.97,1
-9.911,124.238,10,7.9,129,5.5,1,0.05,82,51.1,0.01622,0.14,1.15,1
-0.157,125.148,18.8,15.6,190,5.8,1,0,82,38.1,0.01622,0.14,1.03,1
-20.381,168.911,39.9,15.6,112,5.5,0,0,82,39.8,0.01622,0.14,1.06,1
